id,title,caption,topic,country,model_source
979.0,جدل سياسي في نواكشوط حول مشروع تعديل قانون الانتخابات وسط تحفظات المعارضة,أعضاء من البرلمان الموريتاني يتبادلون النقاش الحاد أثناء جلسة مناقشة مشروع القانون في قاعة الجلسات الرئيسية (رويترز),سياسة,موريتانيا,gpt-4.1
980.0,الاتحاد الليبي يعلن إطلاق دوري نسائي لكرة القدم في موسم استثنائي,تدريبات لفريق كرة قدم نسائي على ملعب طرابلس الدولي استعداداً لانطلاق المنافسات الرسمية (رويترز),رياضة,ليبيا,gpt-4.1
981.0,مجلس الجامعات الكويتية يقر نظام القبول الموحد للمرة الأولى بدءاً من العام المقبل,طلاب وطالبات خلال جولة تعريفية حديثة بمقر جامعة الكويت بمنطقة الشدادية (كونا),تعليم,الكويت,gpt-4.1
982.0,جزر القمر توقع اتفاقية لإنشاء أول منطقة حرة بحرية لتعزيز صادرات الأسماك,مركب صيد تقليدي قبالة سواحل موروني، حيث يعوّل الصيادون المحليون على المشاريع الجديدة لتحسين دخلهم وزيادة النفاذ إلى الأسواق العالمية (رويترز),اقتصاد,جزر القمر,gpt-4.1
983.0,مبادرة شبابية في اللاذقية تعيد الحياة إلى الحدائق العامة المهملة,متطوعون شباب يعملون على تنظيف وزراعة الأشجار في إحدى حدائق اللاذقية وسط تفاعل سكان الأحياء المجاورة,مجتمع,سوريا,gpt-4.1
984.0,مدارس الصعيد تشهد مبادرة لدمج الأطفال ذوي الإعاقة في الفصول الدراسية,معلمة ترافق طلاباً من ذوي الإعاقة في أحد فصول مدرسة بمحافظة سوهاج، حيث تظهر فرحة الأطفال بالمشاركة في أنشطة تعليمية جماعية (رويترز),تعليم,مصر,gpt-4.1
985.0,مجلس النواب الأردني يناقش مشروع قانون جديد لتنظيم تمويل الأحزاب السياسية,نواب من مختلف الكتل البرلمانية يتبادلون الآراء خلال جلسة تشريعية في مجلس النواب بعمان (رويترز),سياسة,الأردن,gpt-4.1
986.0,الحكومة الجزائرية تعلن بدء مشاورات موسعة حول تعديل الدستور لتعزيز مشاركة الشباب,قاعة الاجتماعات بحضور وزراء ومسؤولين شباب يناقشون مقترحات إصلاح دستوري في العاصمة الجزائرية (الوكالة الجزائرية للأنباء),سياسة,الجزائر,gpt-4.1
987.0,تزايد حملات التشجير التطوعية في موروني لمواجهة تآكل السواحل,متطوعون شباب من جزر القمر يزرعون أشجار القرم قرب الشاطئ ضمن إحدى المبادرات البيئية المحلية (الأناضول),مجتمع,جزر القمر,gpt-4.1
988.0,مدارس الأرياف الجزائرية تواجه شبح الإغلاق وسط نزوح العائلات للمدن,صفوف دراسية شبه خالية في مدرسة ابتدائية ببلدة جبلية قرب سطيف مع بقاء عدد قليل من الطلبة (الأناضول),قضايا اجتماعية,الجزائر,gpt-4.1
989.0,عُمان تطلق أول صندوق استثماري لدعم الشركات الناشئة في الصناعات البحرية,سفن صيد عمانية راسية في ميناء خصب ضمن حملة لتعزيز الاستثمارات البحرية المحلية (وزارة الثروة السمكية العمانية),اقتصاد,عُمان,gpt-4.1
990.0,الكويت تطلق مبادرة لدعم الأسر محدودة الدخل في مواجهة ارتفاع أسعار السلع الأساسية,مواطنون كويتيون يتسوقون في أحد الأسواق المركزية وسط لافتات تُعلن عن تخفيضات على السلع الغذائية الأساسية (رويترز),قضايا اجتماعية,الكويت,gpt-4.1
991.0,حادث تصادم مروع بين حافلتين شمال جدة يسفر عن 8 إصابات متفرقة,سيارات إسعاف تهرع إلى موقع الحادث وسط تجمع عدد من المارة بالقرب من دوار قويزة (واس),حوادث,السعودية,gpt-4.1
992.0,مصر تطلق أول منصة إلكترونية لتسويق الحرف اليدوية عالمياً,صانعة فخار من قرية تونس بالفيوم تروج لإبداعاتها عبر جهاز لوحي في ورشة عمل تقليدية (الأهرام),تقنية,مصر,gpt-4.1
993.0,القاهرة تدرس تعديل قوانين التنظيم المحلي لتعزيز سلطات المحافظين,اجتماع موسع لمسؤولي وزارة التنمية المحلية بحضور عدد من المحافظين لمناقشة التعديلات المرتقبة (الجزيرة),سياسة,مصر,gpt-4.1
994.0,ميناء عدن يستعيد نشاطه بعد اتفاق جديد مع شركات الشحن العالمية,حاويات بضائع تتكدس في ساحة ميناء عدن مع عمال ومعدات تفريغ تعمل في الصباح الباكر (رويترز),اقتصاد,اليمن,gpt-4.1
995.0,دراسة قطرية: ارتفاع مستويات القلق الاجتماعي بين المراهقين بسبب الضغوط الأكاديمية,مجموعة من طلاب المرحلة الثانوية أثناء جلسة دعم نفسي في إحدى المدارس بالدوحة (الجزيرة),قضايا اجتماعية,قطر,gpt-4.1
996.0,عُمان تعلن اكتشاف حقول غاز جديدة في محافظة الوسطى وتخطط لزيادة الإنتاج,منصة تنقيب عن الغاز في إحدى صحارى محافظة الوسطى تحت أشعة الشمس الحارقة، مع عمال يشرفون على المعدات الثقيلة (رويترز),طاقة,عُمان,gpt-4.1
997.0,"نادي ""تسيكانغو"" يحقق أول فوز له بالدوري الممتاز في جزر القمر",لاعبون من نادي تسيكانغو يحتفلون بتسجيل هدف في ملعب موروني الرئيسي وسط حضور جماهيري محدود (رويترز),رياضة,جزر القمر,gpt-4.1
998.0,نادي تجكجة يفتتح أكاديمية جديدة لتطوير مواهب كرة القدم في قلب نواكشوط,مجموعة من الأطفال يرتدون زي النادي أثناء تدريبات صباحية في ملعب الأكاديمية الجديد بنواكشوط (الجزيرة),رياضة,موريتانيا,gpt-4.1
999.0,السودان يسعى لبناء أول محطة كهرومائية صغيرة لدعم الريف في دارفور,فنيون سودانيون يشرفون على وضع الأساسات بجانب مجرى نهر في ولاية غرب دارفور وسط معدات البناء البسيطة (الفرنسية),طاقة,السودان,gpt-4.1
1000.0,الإمارات تعلن عن مبادرة للوساطة في الأزمة بين السودان وتشاد,وزير الخارجية الإماراتي عبد الله بن زايد خلال لقاء دبلوماسي مع نظيره التشادي في أبوظبي (وام),سياسة,الإمارات,gpt-4.1
1001.0,عائلات فلسطينية تقيم مخيماً احتجاجياً في غزة للمطالبة بإعادة بناء منازلها المدمرة,"أطفال يجلسون تحت أغطية بلاستيكية وسط أنقاض منازل مدمرة في حي الشجاعية شرق غزة، بينما ترفع لافتة كُتب عليها ""نريد سقفاً آمناً لأطفالنا"" (رويترز)",قضايا اجتماعية,فلسطين,gpt-4.1
1002.0,شركات اتصالات سودانية تطلق خدمة تحويل الأموال عبر الهواتف المحمولة في المناطق الريفية,موظفة محلية تشرح لمزارع آلية استخدام تطبيق الدفع الإلكتروني في إحدى قرى ولاية الجزيرة (الصحافة السودانية),تقنية,السودان,gpt-4.1
