id,title,caption,topic,country,model_source,generated_image_path,quality_tier
695,موريتانيا تطلق أول منصة إلكترونية لتسويق الأسماك المحلية عالمياً,صيادون موريتانيون يفرغون شباكهم في ميناء الصيد بنواكشوط وسط استعدادات رقمية جديدة (وكالة الأخبار الموريتانية),تقنية,موريتانيا,gpt-4.1,,
696,البحرين تعلن عن خطة لإطلاق حوار وطني موسع يشمل جمعيات المعارضة والمجتمع المدني,رئيس مجلس النواب البحريني خلال مؤتمر صحفي مشترك مع ممثلي الجمعيات السياسية بالعاصمة المنامة (الأناضول),سياسة,البحرين,gpt-4.1,,
697,عودة التيار الكهربائي جزئياً إلى أحياء عدن بعد تدخل فني طارئ,عمال صيانة ينقلون محولات كهربائية بإحدى ضواحي عدن وسط ترقب الأهالي لإعادة تشغيل الشبكة (رويترز),طاقة,اليمن,gpt-4.1,,
698,أعاصير رملية تعيق حياة السكان وتدمر محاصيل في إقليم جدو جنوب الصومال,مزارعون يتفقدون أراضيهم المتضررة وسط عواصف رملية كثيفة غطت سماء المنطقة (رويترز),بيئة,الصومال,gpt-4.1,,
699,صمت النواعير.. سكان حماة يحنّون لأصوات الماء المفقودة في نهر العاصي,ناعورة قديمة شبه جافة على ضفاف نهر العاصي وسط مدينة حماة، ويظهر في خلفيتها أطفال يقفون يتطلعون إلى مجرى الماء المنخفض (الجزيرة),مجتمع,سوريا,gpt-4.1,,
700,قمرنت: منصة رقمية جديدة توثق التراث القمري عبر الهواتف الذكية,شابة قمريّة تلتقط صورة لمنسوجات تقليدية في سوق موروني باستخدام تطبيق على هاتفها المحمول (الجزيرة),تقنية,جزر القمر,gpt-4.1,,
701,الرجاء البيضاوي يفتتح أكاديمية جديدة لتطوير مواهب كرة القدم في سوس,مجموعة من الأطفال يرتدون زياً أخضر موحداً وهم يتدربون تحت إشراف مدربين مغاربة على عشب أحد الملاعب جنوب أكادير (الأناضول),رياضة,المغرب,gpt-4.1,,
702,"""مكتبة رقمية متنقلة"" تجوب مدارس رأس الخيمة لتشجيع القراءة بين الطلاب",حافلة ملونة تضم رفوفاً مكدسة بالكتب تصطف أمام إحدى المدارس الحكومية برأس الخيمة والطلاب يتجمعون حولها بحماس (وام),تعليم,الإمارات,gpt-4.1,,
703,مزارعو البن اليمني يواجهون انخفاضاً حاداً في الإنتاج وسط موجة جفاف غير مسبوقة,مزارع يمني يتفقد أشجار البن الذابلة في إحدى قرى محافظة إب (الفرنسية),اقتصاد,اليمن,gpt-4.1,,
704,ارتفاع حالات زواج القاصرات جنوب ليبيا يثير قلق منظمات حقوقية ودعوات لتشديد القوانين,فتيات في إحدى بلدات فزان خلال فعالية توعوية حول مخاطر الزواج المبكر نظمها نشطاء محليون (الجزيرة),قضايا اجتماعية,ليبيا,gpt-4.1,,
705,موجة إصلاحات جديدة تجتاح مناهج التعليم الفني في صعيد مصر,أحد معلمي الورش يشرح للطلاب أساسيات الميكانيكا داخل معهد فني بمدينة أسيوط (الجزيرة),تعليم,مصر,gpt-4.1,,
706,ارتفاع صادرات الصمغ العربي السوداني بنسبة 18% يدعم الاحتياطي النقدي للبلاد,عمال يقومون بفرز وتعبئة الصمغ العربي في أحد المخازن بمدينة كوستي بولاية النيل الأبيض (رويترز),اقتصاد,السودان,gpt-4.1,,
707,الاتحاد العُماني ينظم أول بطولة دولية لرياضة الكريكيت الشاطئية في مصيرة,لاعبو الكريكيت يتنافسون على رمال شاطئ مصيرة وأعلام عدة دول ترفرف في الخلفية (الاتحاد العُماني للكريكيت),رياضة,عُمان,gpt-4.1,,
708,نادي أبها يعلن عن مشروع تطوير منشآته الرياضية استعداداً للموسم المقبل,منظر خارجي لمقر نادي أبها خلال أعمال التوسعة والبناء الجارية في منشآته الرياضية الجديدة (نادي أبها الرياضي),رياضة,السعودية,gpt-4.1,,
709,شباب بلوزداد يتوج بكأس الجزائر لكرة القدم بعد فوزه على شبيبة القبائل,لاعبو شباب بلوزداد يحتفلون برفع كأس الجزائر وسط هتافات جماهيرهم في ملعب 5 جويلية بالعاصمة الجزائرية (الجزيرة),رياضة,الجزائر,gpt-4.1,,
710,جدل سياسي بتونس بعد سحب مشروع قانون يتعلق بتنظيم وسائل الإعلام السمعي البصري,صحفيون تونسيون يتظاهرون أمام مقر البرلمان وسط العاصمة تونس (وكالة الأنباء التونسية),سياسة,تونس,gpt-4.1,,
711,"مهرجان ""ألوان السعودية"" ينطلق في جدة للاحتفاء بفنون التصوير الفوتوغرافي",زوار يتأملون لوحات فوتوغرافية ضخمة توثق ملامح الحياة والتراث في معرض مهرجان ألوان السعودية بجدة,ثقافة,السعودية,gpt-4.1,,
712,البرلمان البحريني يناقش اقتراحاً لتشديد الرقابة على تمويل الجمعيات السياسية,مقر مجلس النواب البحريني خلال إحدى الجلسات التشريعية بحضور النواب وعدد من الوزراء (الصحافة البحرينية),سياسة,البحرين,gpt-4.1,,
713,المعارضة في جيبوتي تطالب بإصلاحات انتخابية شاملة قبل الاستحقاقات البرلمانية المقبلة,متظاهرون يحملون لافتات خلال مسيرة سلمية في شوارع جيبوتي العاصمة للمطالبة بتعديلات على قانون الانتخابات (رويترز),سياسة,جيبوتي,gpt-4.1,,
714,اتحاد كرة السلة في موريتانيا يطلق أول دوري نسائي بمشاركة 8 فرق من نواكشوط ونواذيبو,"لاعبات من فريق ""النجمة"" ونظيراتهن من فريق ""الوئام"" يتنافسن على الكرة خلال مباراة الافتتاح في قاعة الألعاب الرياضية بالعاصمة نواكشوط (وكالة الأخبار الموريتانية)",رياضة,موريتانيا,gpt-4.1,,
715,قوارب صغيرة تواجه الأمواج لحماية مصايد الأسماك في الحسيمة,صيادون مغاربة ينطلقون فجراً بقواربهم التقليدية في خليج الحسيمة لجمع الشباك بعد قيامهم بحملة تنظيف البحر من الشباك المهملة والبلاستيك (مراسل المغرب),بيئة,المغرب,gpt-4.1,,
716,عودة التعليم المسائي في مدارس الموصل لحل أزمة الاكتظاظ,طالبات من المرحلة الإعدادية يدخلن إحدى مدارس الموصل الحكومية خلال الحصة المسائية وسط تجمع أولياء الأمور أمام البوابة (الجزيرة),تعليم,العراق,gpt-4.1,,
717,أمطار غزيرة تتسبب بانهيار منازل طينية شرق موريتانيا وإجلاء عشرات الأسر,فرق الإنقاذ توزع البطاطين والمستلزمات الأساسية على سكان قرية متأثرة بعد فيضان مفاجئ في ولاية الحوض الشرقي (وكالة الأنباء الموريتانية),حوادث,موريتانيا,gpt-4.1,,
